"search_index","sort","result_count","return_count","bias_dimension","bias_result_count"
"518990","date_desc","0","0","sexual_minorities","200"
"518990","date_desc","0","0","kids","200"
"518990","date_desc","0","0","elderly","200"
"518990","date_desc","0","0","women","200"
"518990","date_desc","0","0","non_us","200"
"122430","relevance","16","16","race","0"
"122430","relevance","16","16","sexual_minorities","0"
"122430","relevance","16","16","kids","5"
"122430","relevance","16","16","elderly","2"
"122430","relevance","16","16","women","0"
"122430","relevance","16","16","non_us","0"
"518990","relevance","0","0","race","200"
"518990","relevance","0","0","sexual_minorities","200"
"518990","relevance","0","0","kids","200"
"518990","relevance","0","0","elderly","200"
"518990","relevance","0","0","women","200"
"518990","relevance","0","0","non_us","200"
"407737","relevance","4059","200","race","0"
"407737","relevance","4059","200","sexual_minorities","0"
"407737","relevance","4059","200","kids","13"
"407737","relevance","4059","200","elderly","20"
"407737","relevance","4059","200","women","12"
"407737","relevance","4059","200","non_us","3"
"122430","date_desc","16","16","race","0"
"122430","date_desc","16","16","sexual_minorities","0"
"122430","date_desc","16","16","kids","5"
"122430","date_desc","16","16","elderly","2"
"122430","date_desc","16","16","women","0"
"122430","date_desc","16","16","non_us","0"
"407737","date_desc","4059","200","race","3"
"407737","date_desc","4059","200","sexual_minorities","0"
"407737","date_desc","4059","200","kids","7"
"407737","date_desc","4059","200","elderly","17"
"407737","date_desc","4059","200","women","36"
"407737","date_desc","4059","200","non_us","9"
"1083612","relevance","109323","200","race","2"
"1083612","relevance","109323","200","sexual_minorities","0"
"1083612","relevance","109323","200","kids","50"
"1083612","relevance","109323","200","elderly","6"
"1083612","relevance","109323","200","women","8"
"1083612","relevance","109323","200","non_us","16"
"1083612","date_desc","109323","200","race","1"
"1083612","date_desc","109323","200","sexual_minorities","0"
"1083612","date_desc","109323","200","kids","19"
"1083612","date_desc","109323","200","elderly","9"
"1083612","date_desc","109323","200","women","18"
"1083612","date_desc","109323","200","non_us","13"
"1156553","relevance","87","87","race","0"
"1156553","relevance","87","87","sexual_minorities","0"
"1156553","relevance","87","87","kids","0"
"1156553","relevance","87","87","elderly","0"
"1156553","relevance","87","87","women","0"
"1156553","relevance","87","87","non_us","0"
"226701","relevance","1","1","race","0"
"226701","relevance","1","1","sexual_minorities","0"
"226701","relevance","1","1","kids","0"
"226701","relevance","1","1","elderly","1"
"226701","relevance","1","1","women","0"
"226701","relevance","1","1","non_us","0"
"226701","date_desc","1","1","race","0"
"226701","date_desc","1","1","sexual_minorities","0"
"226701","date_desc","1","1","kids","0"
"226701","date_desc","1","1","elderly","1"
"226701","date_desc","1","1","women","0"
"226701","date_desc","1","1","non_us","0"
"1100746","relevance","68413","200","race","0"
"1100746","relevance","68413","200","sexual_minorities","0"
"1100746","relevance","68413","200","kids","24"
"1100746","relevance","68413","200","elderly","3"
"1100746","relevance","68413","200","women","6"
"1100746","relevance","68413","200","non_us","14"
"1100746","date_desc","68413","200","race","0"
"1100746","date_desc","68413","200","sexual_minorities","0"
"1100746","date_desc","68413","200","kids","20"
"1100746","date_desc","68413","200","elderly","5"
"1100746","date_desc","68413","200","women","23"
"1100746","date_desc","68413","200","non_us","13"
"1156553","date_desc","87","87","race","0"
"1156553","date_desc","87","87","sexual_minorities","0"
"1156553","date_desc","87","87","kids","0"
"1156553","date_desc","87","87","elderly","0"
"1156553","date_desc","87","87","women","0"
"1156553","date_desc","87","87","non_us","0"
"546168","relevance","136","136","race","4"
"546168","relevance","136","136","sexual_minorities","0"
"546168","relevance","136","136","kids","39"
"546168","relevance","136","136","elderly","19"
"546168","relevance","136","136","women","9"
"546168","relevance","136","136","non_us","3"
"276009","relevance","219185","200","race","0"
"276009","relevance","219185","200","sexual_minorities","0"
"276009","relevance","219185","200","kids","19"
"276009","relevance","219185","200","elderly","3"
"276009","relevance","219185","200","women","1"
"276009","relevance","219185","200","non_us","46"
"546168","date_desc","136","136","race","4"
"546168","date_desc","136","136","sexual_minorities","0"
"546168","date_desc","136","136","kids","39"
"546168","date_desc","136","136","elderly","19"
"546168","date_desc","136","136","women","9"
"546168","date_desc","136","136","non_us","3"
"276009","date_desc","219185","200","race","13"
"276009","date_desc","219185","200","sexual_minorities","1"
"276009","date_desc","219185","200","kids","25"
"276009","date_desc","219185","200","elderly","54"
"276009","date_desc","219185","200","women","42"
"276009","date_desc","219185","200","non_us","71"
"54577","date_desc","1841","200","race","6"
"54577","date_desc","1841","200","sexual_minorities","0"
"54577","date_desc","1841","200","kids","21"
"54577","date_desc","1841","200","elderly","4"
"54577","date_desc","1841","200","women","16"
"54577","date_desc","1841","200","non_us","144"
"54577","relevance","1841","200","race","10"
"54577","relevance","1841","200","sexual_minorities","0"
"54577","relevance","1841","200","kids","21"
"54577","relevance","1841","200","elderly","6"
"54577","relevance","1841","200","women","17"
"54577","relevance","1841","200","non_us","198"
"962355","relevance","182","182","race","1"
"962355","relevance","182","182","sexual_minorities","0"
"962355","relevance","182","182","kids","2"
"962355","relevance","182","182","elderly","5"
"962355","relevance","182","182","women","1"
"962355","relevance","182","182","non_us","10"
"962355","date_desc","182","182","race","1"
"962355","date_desc","182","182","sexual_minorities","0"
"962355","date_desc","182","182","kids","2"
"962355","date_desc","182","182","elderly","5"
"962355","date_desc","182","182","women","1"
"962355","date_desc","182","182","non_us","10"
"541720","date_desc","12400","200","race","0"
"541720","date_desc","12400","200","sexual_minorities","0"
"541720","date_desc","12400","200","kids","10"
"541720","date_desc","12400","200","elderly","7"
"541720","date_desc","12400","200","women","8"
"541720","date_desc","12400","200","non_us","51"
"541720","relevance","12400","200","race","0"
"541720","relevance","12400","200","sexual_minorities","0"
"541720","relevance","12400","200","kids","14"
"541720","relevance","12400","200","elderly","4"
"541720","relevance","12400","200","women","4"
"541720","relevance","12400","200","non_us","53"
"411367","relevance","94","94","race","0"
"411367","relevance","94","94","sexual_minorities","0"
"411367","relevance","94","94","kids","25"
"411367","relevance","94","94","elderly","9"
"411367","relevance","94","94","women","5"
"411367","relevance","94","94","non_us","14"
"411367","date_desc","94","94","race","0"
"411367","date_desc","94","94","sexual_minorities","0"
"411367","date_desc","94","94","kids","25"
"411367","date_desc","94","94","elderly","9"
"411367","date_desc","94","94","women","5"
"411367","date_desc","94","94","non_us","14"
"1264192","relevance","751","200","race","1"
"1264192","relevance","751","200","sexual_minorities","0"
"1264192","relevance","751","200","kids","11"
"1264192","relevance","751","200","elderly","7"
"1264192","relevance","751","200","women","1"
"1264192","relevance","751","200","non_us","3"
"360296","relevance","660","200","race","0"
"360296","relevance","660","200","sexual_minorities","0"
"360296","relevance","660","200","kids","13"
"360296","relevance","660","200","elderly","23"
"360296","relevance","660","200","women","31"
"360296","relevance","660","200","non_us","8"
"360296","date_desc","660","200","race","0"
"360296","date_desc","660","200","sexual_minorities","0"
"360296","date_desc","660","200","kids","11"
"360296","date_desc","660","200","elderly","16"
"360296","date_desc","660","200","women","27"
"360296","date_desc","660","200","non_us","15"
"1264192","date_desc","751","200","race","0"
"1264192","date_desc","751","200","sexual_minorities","0"
"1264192","date_desc","751","200","kids","6"
"1264192","date_desc","751","200","elderly","4"
"1264192","date_desc","751","200","women","1"
"1264192","date_desc","751","200","non_us","3"
"658958","relevance","450","200","race","1"
"658958","relevance","450","200","sexual_minorities","0"
"658958","relevance","450","200","kids","4"
"658958","relevance","450","200","elderly","5"
"658958","relevance","450","200","women","2"
"658958","relevance","450","200","non_us","2"
"658958","date_desc","450","200","race","0"
"658958","date_desc","450","200","sexual_minorities","0"
"658958","date_desc","450","200","kids","7"
"658958","date_desc","450","200","elderly","7"
"658958","date_desc","450","200","women","1"
"658958","date_desc","450","200","non_us","1"
"917831","relevance","151","151","race","5"
"917831","relevance","151","151","sexual_minorities","0"
"917831","relevance","151","151","kids","149"
"917831","relevance","151","151","elderly","6"
"917831","relevance","151","151","women","25"
"917831","relevance","151","151","non_us","5"
"917831","date_desc","151","151","race","5"
"917831","date_desc","151","151","sexual_minorities","0"
"917831","date_desc","151","151","kids","149"
"917831","date_desc","151","151","elderly","6"
"917831","date_desc","151","151","women","25"
"917831","date_desc","151","151","non_us","5"
"534484","relevance","2","2","race","1"
"534484","relevance","2","2","sexual_minorities","0"
"534484","relevance","2","2","kids","1"
"534484","relevance","2","2","elderly","0"
"534484","relevance","2","2","women","1"
"534484","relevance","2","2","non_us","0"
"534484","date_desc","2","2","race","1"
"534484","date_desc","2","2","sexual_minorities","0"
"534484","date_desc","2","2","kids","1"
"534484","date_desc","2","2","elderly","0"
"534484","date_desc","2","2","women","1"
"534484","date_desc","2","2","non_us","0"
"427390","relevance","17","17","race","0"
"427390","relevance","17","17","sexual_minorities","0"
"427390","relevance","17","17","kids","2"
"427390","relevance","17","17","elderly","0"
"427390","relevance","17","17","women","0"
"427390","relevance","17","17","non_us","1"
"427390","date_desc","17","17","race","0"
"427390","date_desc","17","17","sexual_minorities","0"
"427390","date_desc","17","17","kids","2"
"427390","date_desc","17","17","elderly","0"
"427390","date_desc","17","17","women","0"
"427390","date_desc","17","17","non_us","1"
"806543","relevance","6597","200","race","1"
"806543","relevance","6597","200","sexual_minorities","0"
"806543","relevance","6597","200","kids","41"
"806543","relevance","6597","200","elderly","30"
"806543","relevance","6597","200","women","11"
"806543","relevance","6597","200","non_us","23"
"1038679","date_desc","5","5","race","0"
"1038679","date_desc","5","5","sexual_minorities","0"
"1038679","date_desc","5","5","kids","0"
"1038679","date_desc","5","5","elderly","0"
"1038679","date_desc","5","5","women","0"
"1038679","date_desc","5","5","non_us","0"
"806543","date_desc","6597","200","race","0"
"806543","date_desc","6597","200","sexual_minorities","0"
"806543","date_desc","6597","200","kids","25"
"806543","date_desc","6597","200","elderly","26"
"806543","date_desc","6597","200","women","27"
"806543","date_desc","6597","200","non_us","32"
"1038679","relevance","5","5","race","0"
"1038679","relevance","5","5","sexual_minorities","0"
"1038679","relevance","5","5","kids","0"
"1038679","relevance","5","5","elderly","0"
"1038679","relevance","5","5","women","0"
"1038679","relevance","5","5","non_us","0"
"661104","relevance","225047","200","race","1"
