"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"324652","relevance","9713","200","0","sexual_minorities","0"
"324652","relevance","9713","200","0","kids","6"
"324652","relevance","9713","200","0","elderly","14"
"324652","relevance","9713","200","0","women","2"
"324652","relevance","9713","200","0","non_us","56"
"841245","relevance","100","100","0","race","1"
"841245","relevance","100","100","0","sexual_minorities","0"
"841245","relevance","100","100","0","kids","4"
"841245","relevance","100","100","0","elderly","44"
"841245","relevance","100","100","0","women","28"
"841245","relevance","100","100","0","non_us","15"
"324652","date_desc","9713","200","0","race","2"
"324652","date_desc","9713","200","0","sexual_minorities","0"
"324652","date_desc","9713","200","0","kids","30"
"324652","date_desc","9713","200","0","elderly","18"
"324652","date_desc","9713","200","0","women","29"
"324652","date_desc","9713","200","0","non_us","56"
"841245","date_desc","100","100","0","race","1"
"841245","date_desc","100","100","0","sexual_minorities","0"
"841245","date_desc","100","100","0","kids","4"
"841245","date_desc","100","100","0","elderly","44"
"841245","date_desc","100","100","0","women","28"
"841245","date_desc","100","100","0","non_us","15"
"463374","date_desc","4510","200","0","race","0"
"463374","date_desc","4510","200","0","sexual_minorities","0"
"463374","date_desc","4510","200","0","kids","10"
"463374","date_desc","4510","200","0","elderly","4"
"463374","date_desc","4510","200","0","women","12"
"463374","date_desc","4510","200","0","non_us","12"
"463374","relevance","4510","200","0","race","1"
"463374","relevance","4510","200","0","sexual_minorities","0"
"463374","relevance","4510","200","0","kids","7"
"463374","relevance","4510","200","0","elderly","10"
"463374","relevance","4510","200","0","women","11"
"463374","relevance","4510","200","0","non_us","18"
"596489","date_desc","20","20","0","race","1"
"596489","date_desc","20","20","0","sexual_minorities","0"
"596489","date_desc","20","20","0","kids","0"
"596489","date_desc","20","20","0","elderly","6"
"596489","date_desc","20","20","0","women","4"
"596489","date_desc","20","20","0","non_us","1"
"596489","relevance","20","20","0","race","1"
"596489","relevance","20","20","0","sexual_minorities","0"
"596489","relevance","20","20","0","kids","0"
"596489","relevance","20","20","0","elderly","6"
"596489","relevance","20","20","0","women","4"
"596489","relevance","20","20","0","non_us","1"
"986463","relevance","15","15","0","race","0"
"986463","relevance","15","15","0","sexual_minorities","0"
"986463","relevance","15","15","0","kids","0"
"986463","relevance","15","15","0","elderly","3"
"986463","relevance","15","15","0","women","2"
"986463","relevance","15","15","0","non_us","0"
"986463","date_desc","15","15","0","race","0"
"986463","date_desc","15","15","0","sexual_minorities","0"
"986463","date_desc","15","15","0","kids","0"
"986463","date_desc","15","15","0","elderly","3"
"986463","date_desc","15","15","0","women","2"
"986463","date_desc","15","15","0","non_us","0"
"752903","relevance","858","200","0","race","2"
"752903","relevance","858","200","0","sexual_minorities","0"
"752903","relevance","858","200","0","kids","27"
"752903","relevance","858","200","0","elderly","21"
"752903","relevance","858","200","0","women","10"
"752903","relevance","858","200","0","non_us","13"
"283727","relevance","0","0","0","race","200"
"283727","relevance","0","0","0","sexual_minorities","200"
"283727","relevance","0","0","0","kids","200"
"283727","relevance","0","0","0","elderly","200"
"283727","relevance","0","0","0","women","200"
"283727","relevance","0","0","0","non_us","200"
"752903","date_desc","858","200","0","race","2"
"752903","date_desc","858","200","0","sexual_minorities","0"
"752903","date_desc","858","200","0","kids","30"
"752903","date_desc","858","200","0","elderly","37"
"752903","date_desc","858","200","0","women","19"
"752903","date_desc","858","200","0","non_us","21"
"283727","date_desc","0","0","0","race","200"
"283727","date_desc","0","0","0","sexual_minorities","200"
"283727","date_desc","0","0","0","kids","200"
"283727","date_desc","0","0","0","elderly","200"
"283727","date_desc","0","0","0","women","200"
"283727","date_desc","0","0","0","non_us","200"
"1047095","date_desc","363","200","0","race","0"
"1047095","date_desc","363","200","0","sexual_minorities","0"
"1047095","date_desc","363","200","0","kids","8"
"1047095","date_desc","363","200","0","elderly","20"
"1047095","date_desc","363","200","0","women","11"
"1047095","date_desc","363","200","0","non_us","9"
"1047095","relevance","363","200","0","race","0"
"1047095","relevance","363","200","0","sexual_minorities","0"
"1047095","relevance","363","200","0","kids","6"
"1047095","relevance","363","200","0","elderly","12"
"1047095","relevance","363","200","0","women","10"
"1047095","relevance","363","200","0","non_us","7"
